Klucz,Prawdopodobieństwo awarii,Koszt naprawy awarii,Czas naprawy [godz.],Moc zamówiona na wyłączonym obszarze [MW],Moc rzeczywista,Koszt niesprzedania ciepła,Całkowity koszt awarii,Ryzyko
139348,0.015,4983.3,8.5,0.4,0.4,470.7,5453.9,79.6
32979,0.008,7548.8,8.5,2.4,2.4,3041.7,10590.5,79.6
141925,0.013,4164.0,8.5,1.4,1.4,1815.9,5979.9,79.5
33743,0.012,5604.6,8.5,0.7,0.7,858.7,6463.4,79.5
24575,0.008,7548.8,8.5,2.4,2.4,3041.7,10590.5,79.4
142442,0.015,5117.2,8.5,0.2,0.2,198.9,5316.1,79.4
31863,0.007,7680.9,8.5,3.2,3.2,4088.5,11769.3,79.4
139472,0.015,5043.1,8.5,0.3,0.3,366.0,5409.2,79.3
80115,0.008,8300.8,8.5,1.0,1.0,1294.1,9594.9,79.3
139530,0.016,4369.4,8.5,0.5,0.5,647.2,5016.6,79.2
26319,0.012,4575.5,8.5,1.4,1.4,1825.8,6401.3,79.2
85480,0.01,5632.3,8.5,1.7,1.7,2160.6,7792.9,78.9
93733,0.009,5739.7,8.5,2.4,2.4,3040.0,8779.7,78.8
25995,0.008,7442.4,8.5,2.2,2.2,2810.2,10252.6,78.6
33251,0.013,5415.0,8.5,0.6,0.6,787.5,6202.5,78.5
22561,0.007,9703.2,8.5,0.8,0.8,1026.3,10729.5,78.4
93159,0.009,5640.7,8.5,2.3,2.3,2890.9,8531.5,78.3
108945,0.012,4871.5,8.5,1.4,1.4,1832.8,6704.3,78.2
135343,0.011,4291.2,8.5,2.3,2.3,2869.9,7161.1,78.1
32639,0.006,10664.7,8.5,1.2,1.2,1550.7,12215.4,78.1
30819,0.012,4291.2,8.5,1.9,1.9,2423.7,6714.9,78.0
32207,0.007,7569.6,8.5,3.0,3.0,3846.2,11415.9,78.0
33067,0.008,7314.0,8.5,2.1,2.1,2638.6,9952.7,78.0
31355,0.007,5176.5,8.5,4.4,4.4,5612.7,10789.2,77.9
32047,0.006,8137.2,8.5,3.4,3.4,4270.5,12407.8,77.9
139904,0.015,4331.9,8.5,0.6,0.6,706.7,5038.5,77.9
108036,0.013,5409.0,8.5,0.3,0.3,382.2,5791.2,77.9
65767,0.006,8137.2,8.5,3.4,3.4,4270.5,12407.8,77.8
139319,0.015,4240.4,8.5,0.6,0.6,826.1,5066.4,77.7
32127,0.007,7610.3,8.5,3.1,3.1,3963.3,11573.5,77.7
113318,0.016,4302.3,8.5,0.5,0.5,690.5,4992.8,77.6
33523,0.008,7246.1,8.5,1.8,1.8,2288.6,9534.7,77.5
142991,0.013,4594.3,8.5,0.9,0.9,1169.8,5764.1,77.4
28459,0.008,7531.4,8.5,1.9,1.9,2415.3,9946.7,77.2
32863,0.008,7374.0,8.5,2.1,2.1,2724.1,10098.2,77.1
82192,0.008,7442.4,8.5,1.8,1.8,2317.7,9760.1,77.1
113035,0.015,4273.5,8.5,0.7,0.7,912.7,5186.2,77.0
142997,0.015,4251.3,8.5,0.7,0.7,857.7,5109.0,77.0
142303,0.012,4288.2,8.5,1.9,1.9,2373.7,6661.9,76.9
101879,0.014,4689.3,8.5,0.6,0.6,747.4,5436.8,76.9
79576,0.007,7514.8,8.5,2.5,2.5,3155.3,10670.1,76.8
66948,0.007,5591.9,8.5,3.9,3.9,4928.2,10520.0,76.7
112165,0.014,5117.2,8.5,0.2,0.2,311.4,5428.6,76.6
93234,0.01,6215.3,8.5,1.0,1.0,1248.9,7464.1,76.6
139595,0.015,4278.9,8.5,0.6,0.6,826.1,5105.0,76.5
95163,0.01,6215.3,8.5,1.0,1.0,1248.9,7464.1,76.5
79765,0.007,7446.8,8.5,2.3,2.3,2915.5,10362.3,76.5
92973,0.009,5716.1,8.5,2.4,2.4,3033.3,8749.4,76.5
143011,0.014,5047.7,8.5,0.4,0.4,454.1,5501.8,76.5
143023,0.014,5047.7,8.5,0.4,0.4,454.1,5501.8,76.4
26147,0.007,7487.4,8.5,2.4,2.4,2998.1,10485.5,76.3
32939,0.012,5690.4,8.5,0.7,0.7,829.8,6520.1,76.2
142408,0.006,8036.5,8.5,2.9,2.9,3714.1,11750.6,76.2
23911,0.007,9834.1,8.5,0.8,0.8,1039.9,10874.0,76.2
108993,0.012,4058.8,8.5,1.7,1.7,2163.8,6222.6,76.2
111166,0.015,4369.4,8.5,0.5,0.5,674.6,5044.0,76.0
23715,0.007,9763.6,8.5,1.4,1.4,1730.7,11494.3,75.9
34587,0.009,6508.2,8.5,1.4,1.4,1764.6,8272.8,75.8
139900,0.015,4240.4,8.5,0.7,0.7,844.7,5085.0,75.7
23559,0.008,8274.7,8.5,0.9,0.9,1141.1,9415.9,75.4
141299,0.015,4786.8,8.5,0.1,0.1,165.5,4952.2,75.2
32555,0.007,7431.1,8.5,2.6,2.6,3296.8,10727.9,75.2
94176,0.01,6274.1,8.5,1.1,1.1,1366.3,7640.4,75.2
94514,0.008,5663.6,8.5,2.5,2.5,3231.8,8895.4,75.2
112173,0.014,4983.3,8.5,0.2,0.2,311.6,5294.8,75.2
139345,0.015,4265.8,8.5,0.7,0.7,857.7,5123.5,75.1
30987,0.012,5660.2,8.5,0.6,0.6,781.7,6441.8,75.1
32963,0.012,5690.4,8.5,0.7,0.7,829.8,6520.1,75.0
34647,0.01,5119.4,8.5,1.8,1.8,2302.0,7421.4,75.0
94376,0.011,4288.2,8.5,1.9,1.9,2406.9,6695.1,74.9
81371,0.007,7577.5,8.5,2.2,2.2,2749.5,10327.0,74.7
143025,0.014,5047.7,8.5,0.2,0.2,312.1,5359.9,74.7
101826,0.013,4781.9,8.5,0.6,0.6,767.3,5549.3,74.7
93781,0.01,6215.3,8.5,1.0,1.0,1268.8,7484.1,74.7
106676,0.01,5119.4,8.5,1.8,1.8,2302.0,7421.4,74.5
97075,0.012,4285.5,8.5,1.7,1.7,2163.4,6448.9,74.4
80127,0.008,8111.6,8.5,0.8,0.8,954.6,9066.2,74.4
112201,0.015,4394.8,8.5,0.4,0.4,558.0,4952.9,74.3
32743,0.007,5168.1,8.5,4.1,4.1,5182.2,10350.3,74.3
141932,0.013,4009.8,8.5,1.2,1.2,1574.7,5584.5,74.3
112857,0.015,4464.0,8.5,0.4,0.4,564.6,5028.6,74.1
103183,0.014,4689.3,8.5,0.6,0.6,760.9,5450.3,74.0
32919,0.007,4932.9,8.5,4.1,4.1,5153.0,10085.9,74.0
25427,0.005,13285.5,8.5,0.9,0.9,1083.7,14369.2,73.9
139296,0.015,4394.8,8.5,0.3,0.3,403.6,4798.5,73.9
139281,0.014,5076.2,8.5,0.3,0.3,350.5,5426.6,73.9
32087,0.011,5845.3,8.5,0.9,0.9,1175.2,7020.5,73.9
24391,0.009,7246.1,8.5,0.9,0.9,1094.5,8340.7,73.8
112635,0.011,4288.2,8.5,1.8,1.8,2323.3,6611.5,73.7
33367,0.012,5565.4,8.5,0.6,0.6,791.2,6356.7,73.7
100671,0.008,4317.1,8.5,3.7,3.7,4643.3,8960.4,73.6
33135,0.008,5686.9,8.5,2.4,2.4,2993.1,8680.0,73.5
111244,0.015,4327.2,8.5,0.5,0.5,686.8,5014.0,73.5
84635,0.011,5550.5,8.5,0.7,0.7,861.7,6412.3,73.4
139306,0.016,4066.0,8.5,0.4,0.4,462.7,4528.7,73.4
24383,0.01,5035.5,8.5,1.7,1.7,2103.9,7139.4,73.4
105937,0.014,4528.0,8.5,0.7,0.7,871.6,5399.6,73.3
95221,0.01,6187.2,8.5,1.2,1.2,1478.7,7666.0,73.3
112980,0.014,5043.1,8.5,0.3,0.3,366.0,5409.2,73.2
23511,0.005,12171.2,8.5,0.9,0.9,1147.6,13318.9,73.2
143035,0.016,4440.0,8.5,0.2,0.2,279.9,4720.0,73.2
101869,0.013,4689.3,8.5,0.6,0.6,760.9,5450.3,73.1
97806,0.013,4735.0,8.5,0.6,0.6,732.4,5467.4,73.1
26999,0.007,5191.3,8.5,4.0,4.0,5091.7,10283.0,73.1
24615,0.01,5112.6,8.5,1.9,1.9,2372.3,7484.9,73.1
92989,0.011,4285.5,8.5,1.7,1.7,2163.4,6448.9,73.0
100342,0.013,4689.3,8.5,0.6,0.6,760.9,5450.3,73.0
32815,0.011,5650.6,8.5,0.6,0.6,813.3,6463.9,72.9
142420,0.015,4550.9,8.5,0.2,0.2,278.0,4829.0,72.9
111107,0.014,5149.8,8.5,0.2,0.2,224.6,5374.4,72.9
139251,0.015,4240.4,8.5,0.5,0.5,586.5,4826.8,72.8
139347,0.014,4911.1,8.5,0.2,0.2,285.0,5196.1,72.8
142041,0.007,6826.0,8.5,2.4,2.4,3003.3,9829.3,72.7
134978,0.014,4298.6,8.5,0.7,0.7,912.7,5211.2,72.7
27303,0.007,7434.1,8.5,2.5,2.5,3197.5,10631.6,72.6
30739,0.009,5536.7,8.5,2.0,2.0,2553.9,8090.6,72.6
31663,0.007,5309.6,8.5,4.2,4.2,5399.0,10708.6,72.6
31611,0.007,7389.5,8.5,2.5,2.5,3168.9,10558.4,72.1
32255,0.011,5417.4,8.5,0.8,0.8,975.5,6392.9,72.1
108262,0.014,4327.2,8.5,0.6,0.6,720.4,5047.7,72.1
25891,0.005,12440.0,8.5,0.9,0.9,1110.9,13550.9,72.1
22295,0.006,9497.1,8.5,1.4,1.4,1811.4,11308.5,72.0
33331,0.006,7396.3,8.5,3.0,3.0,3765.4,11161.7,71.9
99761,0.01,4938.6,8.5,1.7,1.7,2124.8,7063.4,71.9
93929,0.01,6181.6,8.5,1.0,1.0,1329.6,7511.1,71.9
22957,0.008,8175.4,8.5,0.7,0.7,889.3,9064.7,71.9
108206,0.014,4420.3,8.5,0.5,0.5,581.0,5001.3,71.8
113031,0.014,4251.3,8.5,0.7,0.7,827.0,5078.3,71.8
32611,0.007,7301.6,8.5,2.2,2.2,2822.2,10123.8,71.7
32603,0.007,7301.6,8.5,2.2,2.2,2822.2,10123.8,71.7
138733,0.013,4781.9,8.5,0.6,0.6,774.6,5556.6,71.6
142686,0.01,5768.7,8.5,0.9,0.9,1100.6,6869.2,71.5
142249,0.01,5768.7,8.5,0.9,0.9,1100.6,6869.2,71.5
113265,0.011,4285.5,8.5,1.7,1.7,2150.4,6435.8,71.4
32883,0.009,6651.8,8.5,1.3,1.3,1602.0,8253.8,71.3
32147,0.007,7396.3,8.5,2.6,2.6,3345.4,10741.7,71.3
80119,0.008,5663.6,8.5,2.5,2.5,3231.8,8895.4,71.3
106398,0.007,7329.4,8.5,2.7,2.7,3444.8,10774.2,71.2
23261,0.006,9406.3,8.5,1.4,1.4,1757.8,11164.1,71.1
23547,0.006,9890.7,8.5,1.3,1.3,1695.0,11585.7,71.1
142309,0.015,4368.7,8.5,0.2,0.2,275.5,4644.2,71.0
113625,0.013,4181.2,8.5,0.9,0.9,1132.0,5313.2,71.0
34715,0.009,6233.3,8.5,1.1,1.1,1447.6,7680.9,70.9
32495,0.007,7321.6,8.5,2.4,2.4,3071.8,10393.4,70.9
112964,0.014,4579.9,8.5,0.4,0.4,466.9,5046.7,70.8
111038,0.015,4066.0,8.5,0.5,0.5,608.5,4674.5,70.7
84979,0.007,7321.6,8.5,2.4,2.4,3071.8,10393.4,70.7
106259,0.009,6285.9,8.5,1.1,1.1,1454.2,7740.1,70.7
142241,0.01,5958.6,8.5,0.9,0.9,1181.1,7139.7,70.7
22287,0.006,9497.1,8.5,1.3,1.3,1711.4,11208.5,70.6
28107,0.007,7191.1,8.5,2.0,2.0,2564.3,9755.4,70.6
139522,0.015,4340.4,8.5,0.2,0.2,230.2,4570.6,70.6
34519,0.012,5387.3,8.5,0.6,0.6,728.2,6115.4,70.6
34083,0.007,5309.6,8.5,4.3,4.3,5456.9,10766.5,70.5
142413,0.015,4396.5,8.5,0.2,0.2,275.5,4672.0,70.5
139596,0.015,4579.9,8.5,0.2,0.2,266.5,4846.4,70.5
23571,0.006,9890.7,8.5,1.3,1.3,1633.9,11524.6,70.4
139355,0.015,4311.2,8.5,0.2,0.2,270.3,4581.5,70.3
33863,0.009,6713.5,8.5,1.1,1.1,1359.1,8072.6,70.2
141927,0.009,5996.8,8.5,1.3,1.3,1591.0,7587.8,70.0
33751,0.008,6651.8,8.5,1.3,1.3,1642.8,8294.6,69.7
139425,0.01,5910.1,8.5,0.9,0.9,1149.6,7059.8,69.7
34419,0.009,6370.8,8.5,1.1,1.1,1414.2,7785.0,69.7
139277,0.015,4301.1,8.5,0.2,0.2,270.1,4571.1,69.6
96127,0.006,11615.7,8.5,0.6,0.6,803.5,12419.2,69.6
139244,0.01,5910.1,8.5,0.9,0.9,1149.6,7059.8,69.6
97715,0.007,6159.4,8.5,2.8,2.8,3538.8,9698.2,69.5
111034,0.014,4327.2,8.5,0.4,0.4,495.4,4822.6,69.5
106522,0.013,4579.9,8.5,0.5,0.5,655.3,5235.2,69.5
142230,0.01,5910.1,8.5,0.9,0.9,1149.6,7059.8,69.5
139065,0.007,8012.7,8.5,1.4,1.4,1825.5,9838.2,69.5
142231,0.01,5768.7,8.5,0.9,0.9,1100.6,6869.2,69.4
85490,0.013,4580.9,8.5,0.6,0.6,808.0,5388.9,69.4
105496,0.006,10016.1,8.5,0.9,0.9,1172.7,11188.8,69.4
23795,0.006,11396.6,8.5,0.9,0.9,1176.4,12573.1,69.4
96352,0.006,11396.6,8.5,0.9,0.9,1176.4,12573.1,69.4
86332,0.006,11396.6,8.5,0.9,0.9,1118.1,12514.7,69.3
139067,0.007,8012.7,8.5,1.4,1.4,1825.5,9838.2,69.3
141928,0.009,6052.5,8.5,1.3,1.3,1641.3,7693.7,69.3
141937,0.014,4213.0,8.5,0.7,0.7,870.2,5083.2,69.2
23523,0.006,11396.6,8.5,0.9,0.9,1118.1,12514.7,69.2
30843,0.011,5378.5,8.5,0.6,0.6,770.8,6149.3,69.2
26279,0.008,5663.6,8.5,2.5,2.5,3231.8,8895.4,69.2
65692,0.009,5613.6,8.5,1.4,1.4,1741.1,7354.7,69.1
35015,0.006,9781.3,8.5,1.4,1.4,1735.7,11517.0,69.1
142250,0.01,5669.1,8.5,0.8,0.8,1038.5,6707.6,69.1
32779,0.011,5635.5,8.5,0.7,0.7,831.4,6466.9,69.1
142996,0.014,4135.8,8.5,0.7,0.7,914.6,5050.4,69.0
112643,0.014,4213.0,8.5,0.6,0.6,741.0,4954.0,68.9
34227,0.011,5378.5,8.5,0.6,0.6,770.8,6149.3,68.9
32263,0.008,7024.3,8.5,1.1,1.1,1437.6,8461.9,68.9
93077,0.013,4574.8,8.5,0.5,0.5,696.7,5271.5,68.8
105853,0.012,3966.1,8.5,1.6,1.6,1976.9,5942.9,68.8
139913,0.015,4368.0,8.5,0.2,0.2,257.3,4625.3,68.7
30803,0.007,7257.8,8.5,1.7,1.7,2192.4,9450.1,68.7
65667,0.011,5532.7,8.5,0.6,0.6,773.4,6306.1,68.6
105504,0.008,6053.1,8.5,2.4,2.4,3039.4,9092.5,68.5
112877,0.009,6070.8,8.5,1.0,1.0,1332.4,7403.2,68.5
103649,0.013,4713.4,8.5,0.4,0.4,559.8,5273.2,68.5
142191,0.01,5715.6,8.5,0.8,0.8,1066.9,6782.5,68.5
25503,0.008,7246.1,8.5,0.7,0.7,932.5,8178.6,68.4
67069,0.008,5617.5,8.5,2.5,2.5,3188.8,8806.3,68.4
105500,0.008,6053.1,8.5,2.4,2.4,3039.4,9092.5,68.4
112885,0.013,4516.3,8.5,0.7,0.7,875.7,5392.0,68.3
39022,0.011,5565.4,8.5,0.5,0.5,676.8,6242.2,68.1
32387,0.008,7089.4,8.5,1.0,1.0,1245.9,8335.3,68.1
33411,0.012,4953.9,8.5,0.5,0.5,672.7,5626.5,68.1
23113,0.007,5262.8,8.5,3.8,3.8,4832.7,10095.5,68.0
112704,0.009,6013.9,8.5,1.0,1.0,1218.4,7232.3,68.0
108040,0.014,4550.9,8.5,0.2,0.2,297.0,4847.9,68.0
95047,0.012,4785.6,8.5,0.5,0.5,679.6,5465.2,68.0
23615,0.006,9639.0,8.5,1.4,1.4,1777.3,11416.3,68.0
23061,0.006,8733.8,8.5,2.3,2.3,2885.4,11619.2,68.0
31211,0.006,5309.6,8.5,4.3,4.3,5448.7,10758.3,67.9
33915,0.009,6429.9,8.5,1.1,1.1,1345.2,7775.2,67.9
93696,0.013,4545.3,8.5,0.5,0.5,663.0,5208.3,67.8
139606,0.01,5910.1,8.5,0.9,0.9,1149.6,7059.8,67.8
139593,0.014,4485.0,8.5,0.3,0.3,343.4,4828.4,67.7
139607,0.01,5910.1,8.5,0.9,0.9,1149.6,7059.8,67.7
139320,0.016,4007.2,8.5,0.2,0.2,290.5,4297.8,67.7
141891,0.01,5910.1,8.5,0.9,0.9,1149.6,7059.8,67.6
113043,0.015,4301.1,8.5,0.2,0.2,281.9,4583.0,67.6
139300,0.015,4356.3,8.5,0.1,0.1,172.2,4528.5,67.5
95018,0.012,4689.3,8.5,0.6,0.6,762.2,5451.5,67.5
32803,0.014,4440.0,8.5,0.2,0.2,289.0,4729.0,67.4
23483,0.005,11396.6,8.5,0.9,0.9,1118.1,12514.7,67.4
108028,0.014,4579.9,8.5,0.2,0.2,282.2,4862.1,67.4
142477,0.01,5669.1,8.5,0.8,0.8,1038.5,6707.6,67.4
23603,0.006,9639.0,8.5,1.4,1.4,1783.6,11422.6,67.3
23651,0.005,11396.6,8.5,0.9,0.9,1118.1,12514.7,67.3
140233,0.009,5878.1,8.5,1.1,1.1,1419.9,7298.0,67.3
33567,0.008,6636.5,8.5,1.0,1.0,1300.8,7937.2,67.2
139389,0.014,4489.1,8.5,0.2,0.2,289.0,4778.1,67.2
111400,0.013,4268.3,8.5,0.7,0.7,873.4,5141.7,67.1
139420,0.014,4489.1,8.5,0.2,0.2,275.2,4764.3,67.1
142985,0.014,4489.1,8.5,0.2,0.2,275.2,4764.3,67.0
139421,0.014,4489.1,8.5,0.2,0.2,275.2,4764.3,67.0
142986,0.014,4489.1,8.5,0.2,0.2,249.0,4738.1,67.0
111170,0.009,5958.6,8.5,0.9,0.9,1181.1,7139.7,66.9
139161,0.009,5958.6,8.5,0.9,0.9,1181.1,7139.7,66.9
23739,0.006,10641.5,8.5,0.7,0.7,887.5,11529.0,66.9
113316,0.006,9639.0,8.5,1.4,1.4,1742.6,11381.6,66.8
106362,0.006,10641.5,8.5,0.7,0.7,887.5,11529.0,66.8
32783,0.008,6742.4,8.5,1.6,1.6,2008.7,8751.1,66.8
102755,0.011,5322.2,8.5,0.6,0.6,747.6,6069.8,66.8
34431,0.012,5102.2,8.5,0.5,0.5,663.0,5765.3,66.7
94566,0.006,9639.0,8.5,1.4,1.4,1742.6,11381.6,66.7
105521,0.008,5996.4,8.5,2.2,2.2,2736.4,8732.8,66.7
108957,0.012,3992.2,8.5,1.2,1.2,1511.6,5503.8,66.6
113929,0.007,8102.3,8.5,1.4,1.4,1725.7,9828.0,66.6
108173,0.008,5996.4,8.5,2.2,2.2,2736.4,8732.8,66.6
111087,0.009,6052.5,8.5,1.4,1.4,1758.8,7811.3,66.5
31675,0.006,7788.2,8.5,2.2,2.2,2805.3,10593.5,66.4
33583,0.011,5378.5,8.5,0.6,0.6,770.8,6149.3,66.4
99756,0.011,4002.1,8.5,1.6,1.6,2002.6,6004.7,66.3
139603,0.014,4485.0,8.5,0.1,0.1,184.7,4669.7,66.3
23719,0.006,9984.7,8.5,0.7,0.7,893.5,10878.2,66.2
106033,0.011,5206.2,8.5,0.5,0.5,611.9,5818.1,66.2
94380,0.01,4638.6,8.5,1.7,1.7,2202.8,6841.4,66.2
23233,0.006,10368.5,8.5,0.7,0.7,858.2,11226.7,66.1
139605,0.014,4485.0,8.5,0.1,0.1,178.4,4663.5,66.1
31255,0.006,7846.0,8.5,2.1,2.1,2661.0,10507.0,66.0
112848,0.009,5910.1,8.5,0.9,0.9,1149.6,7059.8,66.0
142619,0.006,9639.0,8.5,1.3,1.3,1696.5,11335.5,66.0
99748,0.011,4002.1,8.5,1.6,1.6,1979.1,5981.2,65.9
94862,0.006,10165.8,8.5,1.0,1.0,1254.2,11420.0,65.8
114477,0.009,5910.1,8.5,0.9,0.9,1149.6,7059.8,65.8
114485,0.009,5910.1,8.5,0.9,0.9,1149.6,7059.8,65.8
113773,0.009,5910.1,8.5,0.9,0.9,1149.6,7059.8,65.8
94838,0.01,4285.5,8.5,1.7,1.7,2179.8,6465.3,65.8
112766,0.01,5768.7,8.5,0.9,0.9,1100.6,6869.2,65.7
110119,0.009,5966.0,8.5,1.1,1.1,1380.2,7346.2,65.7
139608,0.01,5669.1,8.5,0.8,0.8,1038.5,6707.6,65.6
110235,0.009,5966.0,8.5,1.1,1.1,1380.2,7346.2,65.6
31719,0.006,7860.4,8.5,2.0,2.0,2564.8,10425.3,65.6
75835,0.011,5059.6,8.5,0.6,0.6,728.5,5788.1,65.6
139917,0.01,5669.1,8.5,0.8,0.8,1038.5,6707.6,65.6
139279,0.01,5669.1,8.5,0.8,0.8,1038.5,6707.6,65.6
139359,0.01,5669.1,8.5,0.8,0.8,1038.5,6707.6,65.5
105857,0.011,3966.1,8.5,1.4,1.4,1756.2,5722.3,65.5
140237,0.013,4268.3,8.5,0.7,0.7,864.3,5132.6,65.5
23551,0.006,10066.2,8.5,1.0,1.0,1266.6,11332.8,65.5
112700,0.009,5878.1,8.5,1.1,1.1,1419.9,7298.0,65.5
108266,0.008,5960.4,8.5,1.7,1.7,2160.4,8120.9,65.4
111207,0.013,4294.2,8.5,0.4,0.4,569.9,4864.1,65.3
99966,0.01,4885.0,8.5,1.4,1.4,1774.8,6659.8,65.3
31519,0.01,5534.6,8.5,0.6,0.6,719.2,6253.8,65.3
34591,0.011,5532.7,8.5,0.5,0.5,655.0,6187.7,65.3
31699,0.007,7426.4,8.5,2.0,2.0,2531.2,9957.6,65.3
70041,0.006,7724.8,8.5,2.1,2.1,2709.5,10434.3,65.3
109652,0.009,5910.1,8.5,1.0,1.0,1271.9,7182.0,65.2
23635,0.005,9283.7,8.5,3.8,3.8,4861.8,14145.5,65.2
31783,0.007,7426.4,8.5,2.0,2.0,2531.2,9957.6,65.2
139302,0.016,3914.2,8.5,0.2,0.2,282.5,4196.7,65.2
111058,0.009,6044.1,8.5,1.1,1.1,1363.5,7407.6,65.2
109946,0.009,5910.1,8.5,1.0,1.0,1271.9,7182.0,65.1
106591,0.009,5910.1,8.5,1.1,1.1,1449.3,7359.4,65.1
142019,0.014,4489.1,8.5,0.2,0.2,249.0,4738.1,65.1
110175,0.009,5910.1,8.5,1.0,1.0,1271.9,7182.0,65.1
109021,0.009,5910.1,8.5,1.0,1.0,1271.9,7182.0,65.1
34899,0.011,5257.4,8.5,0.6,0.6,771.9,6029.3,65.1
100133,0.006,7773.9,8.5,2.0,2.0,2579.5,10353.4,64.9
143034,0.006,7867.6,8.5,2.4,2.4,3055.2,10922.8,64.9
27387,0.008,6816.2,8.5,1.0,1.0,1294.7,8111.0,64.9
27371,0.008,6816.2,8.5,1.0,1.0,1294.7,8111.0,64.9
27379,0.008,6816.2,8.5,1.0,1.0,1294.7,8111.0,64.9
30995,0.007,7546.3,8.5,1.2,1.2,1579.0,9125.3,64.8
100739,0.006,7773.9,8.5,2.0,2.0,2579.5,10353.4,64.8
34175,0.006,7867.6,8.5,2.4,2.4,3055.2,10922.8,64.8
141878,0.015,3914.2,8.5,0.2,0.2,307.9,4222.1,64.8
101315,0.011,5113.3,8.5,0.4,0.4,567.8,5681.1,64.7
23575,0.006,9639.0,8.5,1.2,1.2,1484.9,11123.9,64.7
109672,0.009,5768.7,8.5,0.9,0.9,1183.3,6952.0,64.6
22271,0.006,9736.9,8.5,0.7,0.7,845.6,10582.5,64.6
98044,0.006,7788.2,8.5,2.2,2.2,2805.3,10593.5,64.6
113556,0.01,5715.6,8.5,0.8,0.8,1066.9,6782.5,64.6
103237,0.008,5960.4,8.5,2.0,2.0,2499.8,8460.2,64.5
139094,0.01,5768.7,8.5,0.7,0.7,948.1,6716.7,64.4
95031,0.007,6102.8,8.5,2.7,2.7,3430.4,9533.2,64.4
27787,0.01,6362.0,8.5,0.3,0.3,397.1,6759.1,64.4
139598,0.014,4305.5,8.5,0.2,0.2,196.8,4502.3,64.4
34699,0.005,8761.4,8.5,2.6,2.6,3252.4,12013.7,64.4
110167,0.009,5878.1,8.5,1.2,1.2,1521.6,7399.7,64.3
105877,0.012,4292.2,8.5,0.8,0.8,1039.4,5331.6,64.3
22621,0.009,5115.8,8.5,1.8,1.8,2346.9,7462.7,64.3
105849,0.011,3966.1,8.5,1.3,1.3,1670.0,5636.1,64.2
106263,0.008,5966.0,8.5,1.3,1.3,1596.9,7563.0,64.2
106182,0.014,4273.2,8.5,0.2,0.2,294.9,4568.1,64.2
109145,0.008,5948.0,8.5,1.3,1.3,1646.7,7594.7,64.1
31439,0.007,7650.0,8.5,1.1,1.1,1399.7,9049.8,64.1
109141,0.013,4489.1,8.5,0.4,0.4,471.1,4960.2,64.1
99868,0.01,3906.9,8.5,2.0,2.0,2594.1,6501.0,64.0
32787,0.01,5643.0,8.5,0.6,0.6,757.8,6400.8,64.0
143017,0.012,5110.4,8.5,0.3,0.3,405.6,5516.0,64.0
109450,0.013,4135.8,8.5,0.7,0.7,941.2,5076.9,63.9
98040,0.006,7860.4,8.5,2.0,2.0,2564.8,10425.3,63.9
94487,0.007,6101.7,8.5,2.5,2.5,3161.4,9263.1,63.8
113613,0.01,5669.1,8.5,0.8,0.8,1038.5,6707.6,63.7
113523,0.01,5669.1,8.5,0.8,0.8,1038.5,6707.6,63.7
93009,0.012,4545.3,8.5,0.5,0.5,656.1,5201.4,63.7
111184,0.009,5715.6,8.5,0.9,0.9,1147.1,6862.7,63.7
103688,0.008,5857.6,8.5,1.8,1.8,2322.8,8180.4,63.6
23811,0.006,9639.0,8.5,1.4,1.4,1783.6,11422.6,63.6
79753,0.009,4293.9,8.5,1.9,1.9,2407.7,6701.6,63.6
112221,0.009,5669.1,8.5,0.8,0.8,1038.5,6707.6,63.6
92961,0.009,3906.9,8.5,2.2,2.2,2807.6,6714.6,63.5
94986,0.012,4574.8,8.5,0.5,0.5,694.0,5268.8,63.5
23327,0.006,9736.9,8.5,0.8,0.8,1002.0,10738.9,63.3
33571,0.009,6356.1,8.5,0.8,0.8,1067.1,7423.2,63.3
100761,0.007,5996.4,8.5,2.3,2.3,2983.0,8979.4,63.2
95159,0.01,5367.7,8.5,0.6,0.6,772.7,6140.4,63.2
85277,0.008,5347.8,8.5,2.0,2.0,2565.2,7913.0,63.2
106666,0.009,5070.4,8.5,1.8,1.8,2241.7,7312.1,63.2
91199,0.011,5103.1,8.5,0.5,0.5,684.0,5787.1,63.2
114493,0.01,5550.5,8.5,0.6,0.6,743.1,6293.6,63.1
98184,0.006,10165.8,8.5,0.9,0.9,1109.6,11275.4,63.1
112205,0.015,3914.2,8.5,0.2,0.2,307.9,4222.1,63.1
94428,0.011,4735.0,8.5,0.6,0.6,746.9,5481.9,63.0
28831,0.007,7602.6,8.5,0.9,0.9,1086.8,8689.4,63.0
85582,0.006,6930.4,8.5,2.3,2.3,2864.1,9794.6,63.0
104445,0.012,4394.3,8.5,0.8,0.8,1046.7,5440.9,62.9
34435,0.009,6353.5,8.5,0.7,0.7,877.3,7230.8,62.9
101947,0.012,4434.4,8.5,0.5,0.5,645.3,5079.7,62.9
96623,0.007,5996.4,8.5,2.3,2.3,2983.0,8979.4,62.9
23331,0.006,9607.3,8.5,0.7,0.7,843.0,10450.3,62.8
140365,0.012,4268.3,8.5,0.7,0.7,840.9,5109.2,62.8
33591,0.01,5660.2,8.5,0.6,0.6,762.4,6422.6,62.8
100022,0.007,5905.6,8.5,2.0,2.0,2601.3,8507.0,62.8
23693,0.006,10254.2,8.5,0.7,0.7,854.4,11108.6,62.8
